# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                  3                     4                      5                6                     7                8                     9
#           Crank     Cycle_Number Net_Mass_Flow_Rate Net_Mass_Flow_Rate_In Net_Mass_Flow_Rate_Out   Mass_Flow_Rate Parcel_Mass_flow_Rate   Mass_Flow_Rate Parcel_Mass_flow_Rate
#           (DEG)         (number)             (kg/s)                (kg/s)                 (kg/s)           (kg/s)                (kg/s)           (kg/s)                (kg/s)
#          (none)           (none)             (none)                (none)                 (none)       bound_id_6            bound_id_6       bound_id_7            bound_id_7
    9.0721343e+02            23514      4.6916589e-02         5.3349112e-03          4.1581678e-02    4.1581678e-02         0.0000000e+00    5.3349112e-03         0.0000000e+00
    9.0731964e+02            23517      4.6844495e-02         5.3066897e-03          4.1537806e-02    4.1537806e-02         0.0000000e+00    5.3066897e-03         0.0000000e+00
    9.0742754e+02            23520      4.6745650e-02         5.2606362e-03          4.1485014e-02    4.1485014e-02         0.0000000e+00    5.2606362e-03         0.0000000e+00
    9.0753327e+02            23523      4.6612936e-02         5.1990594e-03          4.1413877e-02    4.1413877e-02         0.0000000e+00    5.1990594e-03         0.0000000e+00
    9.0760460e+02            23525      4.6514810e-02         5.1486657e-03          4.1366144e-02    4.1366144e-02         0.0000000e+00    5.1486657e-03         0.0000000e+00
    9.0770970e+02            23528      4.6332400e-02         5.0614480e-03          4.1270952e-02    4.1270952e-02         0.0000000e+00    5.0614480e-03         0.0000000e+00
    9.0781787e+02            23531      4.6117290e-02         4.9554601e-03          4.1161830e-02    4.1161830e-02         0.0000000e+00    4.9554601e-03         0.0000000e+00
    9.0792845e+02            23534      4.5868587e-02         4.8305282e-03          4.1038059e-02    4.1038059e-02         0.0000000e+00    4.8305282e-03         0.0000000e+00
    9.0803577e+02            23537      4.5617473e-02         4.6937827e-03          4.0923690e-02    4.0923690e-02         0.0000000e+00    4.6937827e-03         0.0000000e+00
    9.0810667e+02            23539      4.5441667e-02         4.5955490e-03          4.0846118e-02    4.0846118e-02         0.0000000e+00    4.5955490e-03         0.0000000e+00
    9.0821605e+02            23542      4.5157477e-02         4.4315899e-03          4.0725887e-02    4.0725887e-02         0.0000000e+00    4.4315899e-03         0.0000000e+00
    9.0832627e+02            23545      4.4855406e-02         4.2518705e-03          4.0603536e-02    4.0603536e-02         0.0000000e+00    4.2518705e-03         0.0000000e+00
    9.0843638e+02            23548      4.4538095e-02         4.0585251e-03          4.0479570e-02    4.0479570e-02         0.0000000e+00    4.0585251e-03         0.0000000e+00
    9.0850978e+02            23550      4.4314010e-02         3.9223945e-03          4.0391616e-02    4.0391616e-02         0.0000000e+00    3.9223945e-03         0.0000000e+00
    9.0862134e+02            23553      4.3961961e-02         3.7047643e-03          4.0257197e-02    4.0257197e-02         0.0000000e+00    3.7047643e-03         0.0000000e+00
    9.0873230e+02            23556      4.3600726e-02         3.4769345e-03          4.0123791e-02    4.0123791e-02         0.0000000e+00    3.4769345e-03         0.0000000e+00
    9.0880808e+02            23558      4.3346420e-02         3.3148996e-03          4.0031520e-02    4.0031520e-02         0.0000000e+00    3.3148996e-03         0.0000000e+00
    9.0892080e+02            23561      4.2966006e-02         3.0650593e-03          3.9900947e-02    3.9900947e-02         0.0000000e+00    3.0650593e-03         0.0000000e+00
    9.0903281e+02            23564      4.2560635e-02         2.8074206e-03          3.9753214e-02    3.9753214e-02         0.0000000e+00    2.8074206e-03         0.0000000e+00
    9.0910703e+02            23566      4.2299163e-02         2.6322327e-03          3.9666930e-02    3.9666930e-02         0.0000000e+00    2.6322327e-03         0.0000000e+00
    9.0922070e+02            23569      4.1873812e-02         2.3575285e-03          3.9516284e-02    3.9516284e-02         0.0000000e+00    2.3575285e-03         0.0000000e+00
    9.0933459e+02            23572      4.1428994e-02         2.0756282e-03          3.9353366e-02    3.9353366e-02         0.0000000e+00    2.0756282e-03         0.0000000e+00
    9.0941160e+02            23574      4.1137150e-02         1.8816837e-03          3.9255466e-02    3.9255466e-02         0.0000000e+00    1.8816837e-03         0.0000000e+00
    9.0952801e+02            23577      4.0701058e-02         1.5842984e-03          3.9116760e-02    3.9116760e-02         0.0000000e+00    1.5842984e-03         0.0000000e+00
    9.0960515e+02            23579      4.0410895e-02         1.3850151e-03          3.9025880e-02    3.9025880e-02         0.0000000e+00    1.3850151e-03         0.0000000e+00
    9.0971957e+02            23582      3.9987113e-02         1.0872435e-03          3.8899869e-02    3.8899869e-02         0.0000000e+00    1.0872435e-03         0.0000000e+00
    9.0983775e+02            23585      3.9536503e-02         7.7759874e-04          3.8758904e-02    3.8758904e-02         0.0000000e+00    7.7759874e-04         0.0000000e+00
    9.0990856e+02            23587      3.9261988e-02         5.9170111e-04          3.8670286e-02    3.8670286e-02         0.0000000e+00    5.9170111e-04         0.0000000e+00
    9.1002752e+02            23590      3.8802406e-02         2.7934652e-04          3.8523060e-02    3.8523060e-02         0.0000000e+00    2.7934652e-04         0.0000000e+00
    9.1013945e+02            23593      3.8370428e-02        -1.3670088e-05          3.8384098e-02    3.8384098e-02         0.0000000e+00   -1.3670088e-05         0.0000000e+00
    9.1021941e+02            23595      3.8067347e-02        -2.2267554e-04          3.8290023e-02    3.8290023e-02         0.0000000e+00   -2.2267554e-04         0.0000000e+00
    9.1032233e+02            23598      3.7682665e-02        -4.8938872e-04          3.8172054e-02    3.8172054e-02         0.0000000e+00   -4.8938872e-04         0.0000000e+00
    9.1040233e+02            23600      3.7371389e-02        -6.9539082e-04          3.8066780e-02    3.8066780e-02         0.0000000e+00   -6.9539082e-04         0.0000000e+00
    9.1051152e+02            23603      3.6973709e-02        -9.7179435e-04          3.7945503e-02    3.7945503e-02         0.0000000e+00   -9.7179435e-04         0.0000000e+00
    9.1062309e+02            23606      3.6571659e-02        -1.2495938e-03          3.7821253e-02    3.7821253e-02         0.0000000e+00   -1.2495938e-03         0.0000000e+00
    9.1072040e+02            23609      3.6243577e-02        -1.4867250e-03          3.7730302e-02    3.7730302e-02         0.0000000e+00   -1.4867250e-03         0.0000000e+00
    9.1083285e+02            23612      3.5854621e-02        -1.7555029e-03          3.7610124e-02    3.7610124e-02         0.0000000e+00   -1.7555029e-03         0.0000000e+00
    9.1090605e+02            23614      3.5622143e-02        -1.9256504e-03          3.7547793e-02    3.7547793e-02         0.0000000e+00   -1.9256504e-03         0.0000000e+00
    9.1102841e+02            23617      3.5247781e-02        -2.2017519e-03          3.7449533e-02    3.7449533e-02         0.0000000e+00   -2.2017519e-03         0.0000000e+00
    9.1110206e+02            23619      3.5031596e-02        -2.3629588e-03          3.7394554e-02    3.7394554e-02         0.0000000e+00   -2.3629588e-03         0.0000000e+00
    9.1122485e+02            23622      3.4691731e-02        -2.6229783e-03          3.7314709e-02    3.7314709e-02         0.0000000e+00   -2.6229783e-03         0.0000000e+00
    9.1130783e+02            23624      3.4464856e-02        -2.7917386e-03          3.7256594e-02    3.7256594e-02         0.0000000e+00   -2.7917386e-03         0.0000000e+00
    9.1143390e+02            23627      3.4129357e-02        -3.0365178e-03          3.7165875e-02    3.7165875e-02         0.0000000e+00   -3.0365178e-03         0.0000000e+00
    9.1151830e+02            23629      3.3911330e-02        -3.1921182e-03          3.7103448e-02    3.7103448e-02         0.0000000e+00   -3.1921182e-03         0.0000000e+00
    9.1160277e+02            23631      3.3689465e-02        -3.3411820e-03          3.7030647e-02    3.7030647e-02         0.0000000e+00   -3.3411820e-03         0.0000000e+00
    9.1172895e+02            23634      3.3361683e-02        -3.5507407e-03          3.6912424e-02    3.6912424e-02         0.0000000e+00   -3.5507407e-03         0.0000000e+00
    9.1181201e+02            23636      3.3144504e-02        -3.6797877e-03          3.6824291e-02    3.6824291e-02         0.0000000e+00   -3.6797877e-03         0.0000000e+00
    9.1193818e+02            23639      3.2810987e-02        -3.8615340e-03          3.6672521e-02    3.6672521e-02         0.0000000e+00   -3.8615340e-03         0.0000000e+00
    9.1202322e+02            23641      3.2589040e-02        -3.9740341e-03          3.6563074e-02    3.6563074e-02         0.0000000e+00   -3.9740341e-03         0.0000000e+00
    9.1210755e+02            23643      3.2368069e-02        -4.0778786e-03          3.6445948e-02    3.6445948e-02         0.0000000e+00   -4.0778786e-03         0.0000000e+00
    9.1222586e+02            23646      3.2056575e-02        -4.2104128e-03          3.6266987e-02    3.6266987e-02         0.0000000e+00   -4.2104128e-03         0.0000000e+00
    9.1231285e+02            23648      3.1848857e-02        -4.2969106e-03          3.6145768e-02    3.6145768e-02         0.0000000e+00   -4.2969106e-03         0.0000000e+00
    9.1243550e+02            23651      3.1562265e-02        -4.4027025e-03          3.5964968e-02    3.5964968e-02         0.0000000e+00   -4.4027025e-03         0.0000000e+00
    9.1252219e+02            23653      3.1370506e-02        -4.4658455e-03          3.5836352e-02    3.5836352e-02         0.0000000e+00   -4.4658455e-03         0.0000000e+00
    9.1260975e+02            23655      3.1185691e-02        -4.5203590e-03          3.5706050e-02    3.5706050e-02         0.0000000e+00   -4.5203590e-03         0.0000000e+00
    9.1273927e+02            23658      3.0921125e-02        -4.5833920e-03          3.5504517e-02    3.5504517e-02         0.0000000e+00   -4.5833920e-03         0.0000000e+00
    9.1282820e+02            23660      3.0755378e-02        -4.6138607e-03          3.5369239e-02    3.5369239e-02         0.0000000e+00   -4.6138607e-03         0.0000000e+00
    9.1291589e+02            23662      3.0611098e-02        -4.6333471e-03          3.5244445e-02    3.5244445e-02         0.0000000e+00   -4.6333471e-03         0.0000000e+00
    9.1300356e+02            23664      3.0464980e-02        -4.6423432e-03          3.5107323e-02    3.5107323e-02         0.0000000e+00   -4.6423432e-03         0.0000000e+00
    9.1312771e+02            23667      3.0263557e-02        -4.6383306e-03          3.4901887e-02    3.4901887e-02         0.0000000e+00   -4.6383306e-03         0.0000000e+00
    9.1321725e+02            23669      3.0143436e-02        -4.6225131e-03          3.4765949e-02    3.4765949e-02         0.0000000e+00   -4.6225131e-03         0.0000000e+00
    9.1330728e+02            23671      3.0025803e-02        -4.5952879e-03          3.4621091e-02    3.4621091e-02         0.0000000e+00   -4.5952879e-03         0.0000000e+00
    9.1344131e+02            23674      2.9867958e-02        -4.5337750e-03          3.4401733e-02    3.4401733e-02         0.0000000e+00   -4.5337750e-03         0.0000000e+00
    9.1353072e+02            23676      2.9773279e-02        -4.4790322e-03          3.4252311e-02    3.4252311e-02         0.0000000e+00   -4.4790322e-03         0.0000000e+00
    9.1362135e+02            23678      2.9684759e-02        -4.4127197e-03          3.4097478e-02    3.4097478e-02         0.0000000e+00   -4.4127197e-03         0.0000000e+00
    9.1371146e+02            23680      2.9608494e-02        -4.3359426e-03          3.3944437e-02    3.3944437e-02         0.0000000e+00   -4.3359426e-03         0.0000000e+00
    9.1380256e+02            23682      2.9542341e-02        -4.2471716e-03          3.3789513e-02    3.3789513e-02         0.0000000e+00   -4.2471716e-03         0.0000000e+00
    9.1393909e+02            23685      2.9455793e-02        -4.0932961e-03          3.3549089e-02    3.3549089e-02         0.0000000e+00   -4.0932961e-03         0.0000000e+00
    9.1403007e+02            23687      2.9408865e-02        -3.9772411e-03          3.3386106e-02    3.3386106e-02         0.0000000e+00   -3.9772411e-03         0.0000000e+00
    9.1412371e+02            23689      2.9364670e-02        -3.8473578e-03          3.3212028e-02    3.3212028e-02         0.0000000e+00   -3.8473578e-03         0.0000000e+00
    9.1420786e+02            23691      2.9334611e-02        -3.7218395e-03          3.3056451e-02    3.3056451e-02         0.0000000e+00   -3.7218395e-03         0.0000000e+00
    9.1434586e+02            23694      2.9316110e-02        -3.4974738e-03          3.2813584e-02    3.2813584e-02         0.0000000e+00   -3.4974738e-03         0.0000000e+00
    9.1443998e+02            23696      2.9315641e-02        -3.3316819e-03          3.2647322e-02    3.2647322e-02         0.0000000e+00   -3.3316819e-03         0.0000000e+00
    9.1453400e+02            23698      2.9326041e-02        -3.1564286e-03          3.2482470e-02    3.2482470e-02         0.0000000e+00   -3.1564286e-03         0.0000000e+00
    9.1461998e+02            23700      2.9358223e-02        -2.9882912e-03          3.2346515e-02    3.2346515e-02         0.0000000e+00   -2.9882912e-03         0.0000000e+00
    9.1471384e+02            23702      2.9377979e-02        -2.7975188e-03          3.2175498e-02    3.2175498e-02         0.0000000e+00   -2.7975188e-03         0.0000000e+00
    9.1481042e+02            23704      2.9427831e-02        -2.5923276e-03          3.2020158e-02    3.2020158e-02         0.0000000e+00   -2.5923276e-03         0.0000000e+00
    9.1494331e+02            23707      2.9507746e-02        -2.2971331e-03          3.1804880e-02    3.1804880e-02         0.0000000e+00   -2.2971331e-03         0.0000000e+00
